order_id,customer_id,postal_code,product_id,sales,quantity,discount,profit,category,subcategory,product_name,order_date,ship_date,ship_mode,customer_name,segment,country,city,state,region
CA-2018-101126,NB-18655,19143,OFF-ST-10000943,77.24,5,0.2,7.724,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,2/10/2018,2/14/2018,Second Class,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,East
CA-2017-163468,JK-15730,60016,FUR-TA-10002533,292.1,4,0.5,-175.26,Furniture,Tables,BPI Conference Tables,11/18/2017,11/21/2017,First Class,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,Central
CA-2017-163468,JK-15730,60016,FUR-FU-10001546,8.544,2,0.6,-7.476,Furniture,Furnishings,Dana Swing-Arm Lamps,11/18/2017,11/21/2017,First Class,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,Central
CA-2017-163468,JK-15730,60016,FUR-BO-10003546,424.116,6,0.3,-30.294,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,11/18/2017,11/21/2017,First Class,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,Central
CA-2017-163468,JK-15730,60016,OFF-BI-10004728,2.892,3,0.8,-4.9164,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,11/18/2017,11/21/2017,First Class,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,Central
CA-2017-163468,JK-15730,60016,OFF-ST-10000025,381.72,5,0.2,-66.801,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,11/18/2017,11/21/2017,First Class,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,Central
US-2020-117450,DO-13645,33437,FUR-CH-10003817,97.184,2,0.2,6.074,Furniture,Chairs,"Global Value Steno Chair, Gray",9/4/2020,9/8/2020,Standard Class,Doug O'Connell,Consumer,United States,Boynton Beach,Florida,South
US-2020-117450,DO-13645,33437,OFF-PA-10000289,10.368,2,0.2,3.6288,Office Supplies,Paper,Xerox 213,9/4/2020,9/8/2020,Standard Class,Doug O'Connell,Consumer,United States,Boynton Beach,Florida,South
CA-2017-137274,MG-18145,75023,FUR-TA-10001889,890.841,3,0.3,-152.7156,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,3/29/2017,4/2/2017,Standard Class,Mike Gockenbach,Consumer,United States,Plano,Texas,Central
CA-2019-144092,LH-17155,95123,TEC-AC-10002305,72,4,0,12.96,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,11/5/2019,11/7/2019,Second Class,Logan Haushalter,Consumer,United States,San Jose,California,West
CA-2019-144092,LH-17155,95123,FUR-CH-10004875,113.888,2,0.2,9.9652,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,11/5/2019,11/7/2019,Second Class,Logan Haushalter,Consumer,United States,San Jose,California,West
CA-2019-144092,LH-17155,95123,OFF-EN-10001434,158.13,3,0,77.4837,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",11/5/2019,11/7/2019,Second Class,Logan Haushalter,Consumer,United States,San Jose,California,West
CA-2020-112172,MM-18280,10024,OFF-FA-10004395,14.13,3,0,0.7065,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,6/10/2020,6/14/2020,Second Class,Muhammed MacIntyre,Corporate,United States,New York City,New York,East
CA-2018-121699,BD-11320,48227,OFF-BI-10004632,64.75,5,0,29.1375,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,8/10/2018,8/14/2018,Standard Class,Bill Donatelli,Consumer,United States,Detroit,Michigan,Central
CA-2018-162761,SC-20575,33178,OFF-BI-10000145,1.872,2,0.7,-1.3104,Office Supplies,Binders,Zipper Ring Binder Pockets,10/9/2018,10/13/2018,Standard Class,Sonia Cooley,Consumer,United States,Miami,Florida,South
CA-2018-162761,SC-20575,33178,OFF-BI-10002498,11.214,2,0.7,-8.5974,Office Supplies,Binders,Clear Mylar Reinforcing Strips,10/9/2018,10/13/2018,Standard Class,Sonia Cooley,Consumer,United States,Miami,Florida,South
CA-2018-162761,SC-20575,33178,OFF-AR-10001761,37.376,8,0.2,7.4752,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,10/9/2018,10/13/2018,Standard Class,Sonia Cooley,Consumer,United States,Miami,Florida,South
CA-2019-121377,TN-21040,60068,TEC-PH-10001817,286.4,1,0.2,25.06,Technology,Phones,Wilson Electronics DB Pro Signal Booster,5/28/2019,6/2/2019,Standard Class,Tanja Norvell,Home Office,United States,Park Ridge,Illinois,Central
CA-2020-115322,ZC-21910,10024,OFF-AR-10004456,43.92,3,0,12.7368,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,5/11/2020,5/16/2020,Second Class,Zuschuss Carroll,Consumer,United States,New York City,New York,East
CA-2019-132066,NB-18655,10011,FUR-TA-10001539,142.182,1,0.4,-37.9152,Furniture,Tables,Chromcraft Rectangular Conference Tables,10/16/2019,10/20/2019,Standard Class,Nona Balk,Corporate,United States,New York City,New York,East
CA-2020-158120,KH-16330,97123,OFF-PA-10003205,19.608,3,0.2,6.6177,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",11/17/2020,11/21/2020,Standard Class,Katharine Harms,Corporate,United States,Hillsboro,Oregon,West
CA-2020-158120,KH-16330,97123,OFF-BI-10002813,4.158,7,0.7,-3.465,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,11/17/2020,11/21/2020,Standard Class,Katharine Harms,Corporate,United States,Hillsboro,Oregon,West
CA-2020-100097,MN-17935,10009,TEC-PH-10002310,979.95,5,0,264.5865,Technology,Phones,Panasonic KX T7731-B Digital phone,11/26/2020,11/29/2020,Second Class,Michael Nguyen,Consumer,United States,New York City,New York,East
CA-2020-100097,MN-17935,10009,FUR-FU-10003623,135.3,5,0,37.884,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",11/26/2020,11/29/2020,Second Class,Michael Nguyen,Consumer,United States,New York City,New York,East
CA-2020-167626,MY-18295,60623,OFF-PA-10003424,8.904,3,0.2,3.339,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",9/3/2020,9/7/2020,Standard Class,Muhammed Yedwab,Corporate,United States,Chicago,Illinois,Central
CA-2020-167626,MY-18295,60623,TEC-AC-10004353,100.8,2,0.2,21.42,Technology,Accessories,Hypercom P1300 Pinpad,9/3/2020,9/7/2020,Standard Class,Muhammed Yedwab,Corporate,United States,Chicago,Illinois,Central
US-2020-126053,CS-11950,10024,FUR-FU-10001934,41.96,2,0,10.9096,Furniture,Furnishings,Magnifier Swing Arm Lamp,12/5/2020,12/8/2020,First Class,Carlos Soltero,Consumer,United States,New York City,New York,East
US-2020-126053,CS-11950,10024,OFF-LA-10003766,9.45,3,0,4.536,Office Supplies,Labels,Self-Adhesive Removable Labels,12/5/2020,12/8/2020,First Class,Carlos Soltero,Consumer,United States,New York City,New York,East
US-2020-128447,MC-17845,99301,OFF-AP-10004540,400.8,5,0,112.224,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",11/10/2020,11/17/2020,Standard Class,Michael Chen,Consumer,United States,Pasco,Washington,West
US-2020-128447,MC-17845,99301,OFF-BI-10001543,28.792,1,0.2,10.0772,Office Supplies,Binders,GBC VeloBinder Manual Binding System,11/10/2020,11/17/2020,Standard Class,Michael Chen,Consumer,United States,Pasco,Washington,West
US-2017-131275,SC-20050,91505,FUR-FU-10004597,111,2,0,14.43,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,3/18/2017,3/24/2017,Standard Class,Sample Company A,Home Office,United States,Burbank,California,West
US-2017-131275,SC-20050,91505,TEC-MA-10001148,1279.968,4,0.2,415.9896,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,3/18/2017,3/24/2017,Standard Class,Sample Company A,Home Office,United States,Burbank,California,West
US-2017-131275,SC-20050,91505,OFF-ST-10000078,1856.19,7,0,334.1142,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,3/18/2017,3/24/2017,Standard Class,Sample Company A,Home Office,United States,Burbank,California,West
CA-2019-149349,SP-20650,60623,FUR-FU-10001037,22.752,6,0.6,-8.532,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",11/12/2019,11/13/2019,First Class,Stephanie Phelps,Corporate,United States,Chicago,Illinois,Central
CA-2020-115119,SC-20440,17602,TEC-PH-10001433,61.542,1,0.4,-13.3341,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,10/26/2020,10/30/2020,Standard Class,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,East
CA-2020-115119,SC-20440,17602,OFF-BI-10003007,81.438,7,0.7,-65.1504,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",10/26/2020,10/30/2020,Standard Class,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,East
CA-2018-125563,PR-18880,33614,FUR-FU-10001290,67.36,2,0.2,10.104,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,4/11/2018,4/17/2018,Standard Class,Patrick Ryan,Consumer,United States,Tampa,Florida,South
CA-2018-125563,PR-18880,33614,FUR-FU-10000087,54.528,3,0.2,14.3136,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",4/11/2018,4/17/2018,Standard Class,Patrick Ryan,Consumer,United States,Tampa,Florida,South
CA-2018-113152,JK-15625,10024,TEC-AC-10002049,843.9,2,0,371.316,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,12/25/2018,12/30/2018,Standard Class,Jim Karlsson,Consumer,United States,New York City,New York,East
CA-2018-113152,JK-15625,10024,FUR-BO-10002613,449.568,2,0.2,56.196,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",12/25/2018,12/30/2018,Standard Class,Jim Karlsson,Consumer,United States,New York City,New York,East
CA-2020-165155,BM-11575,90045,OFF-ST-10004950,15.51,1,0,3.8775,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,9/21/2020,9/23/2020,First Class,Brendan Murry,Corporate,United States,Los Angeles,California,West
CA-2017-163412,SM-20950,10035,FUR-CH-10004875,192.186,3,0.1,36.3018,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,12/20/2017,12/23/2017,Second Class,Suzanne McNair,Corporate,United States,New York City,New York,East
CA-2018-159590,KC-16255,10009,OFF-AR-10003190,5.76,2,0,1.6128,Office Supplies,Art,Newell 32,7/18/2018,7/21/2018,First Class,Karen Carlisle,Corporate,United States,New York City,New York,East
CA-2017-116190,SG-20470,30318,FUR-CH-10000553,67.88,2,0,18.3276,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",7/26/2017,8/1/2017,Standard Class,Sheri Gordon,Consumer,United States,Atlanta,Georgia,South
CA-2017-116190,SG-20470,30318,OFF-LA-10002762,162.89,13,0,76.5583,Office Supplies,Labels,Avery 485,7/26/2017,8/1/2017,Standard Class,Sheri Gordon,Consumer,United States,Atlanta,Georgia,South
CA-2017-116190,SG-20470,30318,FUR-FU-10000719,25.71,3,0,9.2556,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",7/26/2017,8/1/2017,Standard Class,Sheri Gordon,Consumer,United States,Atlanta,Georgia,South
CA-2017-168473,TB-21520,10009,OFF-ST-10000563,191.88,6,0,19.188,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,12/26/2017,1/1/2018,Standard Class,Tracy Blumstein,Consumer,United States,New York City,New York,East
CA-2020-168389,DV-13045,32216,FUR-TA-10004289,721.875,6,0.45,-420,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,12/11/2020,12/17/2020,Standard Class,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,South
CA-2020-168389,DV-13045,32216,TEC-PH-10003555,73.568,4,0.2,-16.5528,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,12/11/2020,12/17/2020,Standard Class,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,South
CA-2020-168389,DV-13045,32216,OFF-AR-10001958,13.584,1,0.2,1.3584,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,12/11/2020,12/17/2020,Standard Class,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,South
CA-2020-168389,DV-13045,32216,FUR-CH-10000225,64.784,1,0.2,-12.147,Furniture,Chairs,"Global Geo Office Task Chair, Gray",12/11/2020,12/17/2020,Standard Class,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,South
CA-2017-130421,SC-20020,77095,OFF-AP-10002534,176.772,3,0.8,-459.6072,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,3/3/2017,3/7/2017,Standard Class,Sam Craven,Consumer,United States,Houston,Texas,Central
CA-2020-142125,JB-15400,53209,OFF-BI-10000301,38.82,6,0,19.41,Office Supplies,Binders,GBC Instant Report Kit,10/21/2020,10/27/2020,Standard Class,Jennifer Braxton,Corporate,United States,Milwaukee,Wisconsin,Central
CA-2020-142125,JB-15400,53209,OFF-BI-10003460,21.9,5,0,10.512,Office Supplies,Binders,Acco 3-Hole Punch,10/21/2020,10/27/2020,Standard Class,Jennifer Braxton,Corporate,United States,Milwaukee,Wisconsin,Central
CA-2020-141138,GH-14425,95351,TEC-AC-10001772,111.79,7,0,43.5981,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,11/10/2020,11/16/2020,Standard Class,Gary Hwang,Consumer,United States,Modesto,California,West
CA-2020-152135,MG-17650,44107,TEC-PH-10003505,445.44,8,0.4,-81.664,Technology,Phones,Geemarc AmpliPOWER60,3/16/2020,3/18/2020,Second Class,Matthew Grinstein,Home Office,United States,Lakewood,Ohio,East
CA-2019-151974,RD-19660,19134,OFF-LA-10004484,16.52,5,0.2,5.369,Office Supplies,Labels,Avery 476,9/22/2019,9/29/2019,Standard Class,Robert Dilbeck,Home Office,United States,Philadelphia,Pennsylvania,East
CA-2020-154102,SN-20560,94109,OFF-PA-10001593,29.9,5,0,13.455,Office Supplies,Paper,Xerox 1947,2/6/2020,2/13/2020,Standard Class,Skye Norling,Home Office,United States,San Francisco,California,West
CA-2018-139780,AH-10690,48205,OFF-BI-10004139,116.4,8,0,52.38,Office Supplies,Binders,Fellowes Presentation Covers for Comb Binding Machines,12/31/2018,1/2/2019,Second Class,Anna Häberlin,Corporate,United States,Detroit,Michigan,Central
CA-2019-114748,MZ-17335,85023,OFF-AR-10001315,1.408,1,0.2,0.1584,Office Supplies,Art,Newell 310,10/9/2019,10/14/2019,Standard Class,Maria Zettner,Home Office,United States,Phoenix,Arizona,West
CA-2019-114748,MZ-17335,85023,FUR-FU-10001488,169.568,2,0.2,0,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",10/9/2019,10/14/2019,Standard Class,Maria Zettner,Home Office,United States,Phoenix,Arizona,West
US-2017-115189,AR-10345,19143,TEC-PH-10002170,251.964,6,0.4,-50.3928,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,12/30/2017,1/3/2018,Second Class,Alex Russell,Corporate,United States,Philadelphia,Pennsylvania,East
US-2017-115189,AR-10345,19143,FUR-TA-10004575,523.764,3,0.4,-192.0468,Furniture,Tables,Hon 5100 Series Wood Tables,12/30/2017,1/3/2018,Second Class,Alex Russell,Corporate,United States,Philadelphia,Pennsylvania,East
CA-2019-163594,JF-15295,90036,OFF-PA-10000809,19.44,3,0,9.3312,Office Supplies,Paper,Xerox 206,4/12/2019,4/14/2019,First Class,Jason Fortune-,Consumer,United States,Los Angeles,California,West
CA-2019-163594,JF-15295,90036,FUR-CH-10000225,194.352,3,0.2,-36.441,Furniture,Chairs,"Global Geo Office Task Chair, Gray",4/12/2019,4/14/2019,First Class,Jason Fortune-,Consumer,United States,Los Angeles,California,West
CA-2019-163594,JF-15295,90036,OFF-BI-10003707,36.624,3,0.2,13.734,Office Supplies,Binders,Aluminum Screw Posts,4/12/2019,4/14/2019,First Class,Jason Fortune-,Consumer,United States,Los Angeles,California,West
CA-2019-127243,DS-13180,19140,TEC-PH-10004539,340.182,3,0.4,-73.7061,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,11/28/2019,12/4/2019,Standard Class,David Smith,Corporate,United States,Philadelphia,Pennsylvania,East
CA-2019-127243,DS-13180,19140,OFF-FA-10004076,12.672,8,0.2,2.6928,Office Supplies,Fasteners,Translucent Push Pins by OIC,11/28/2019,12/4/2019,Standard Class,David Smith,Corporate,United States,Philadelphia,Pennsylvania,East
CA-2019-127243,DS-13180,19140,OFF-BI-10003166,6.888,2,0.7,-5.0512,Office Supplies,Binders,GBC Plasticlear Binding Covers,11/28/2019,12/4/2019,Standard Class,David Smith,Corporate,United States,Philadelphia,Pennsylvania,East
CA-2019-127243,DS-13180,19140,OFF-ST-10002301,32.544,2,0.2,-7.7292,Office Supplies,Storage,Tennsco Commercial Shelving,11/28/2019,12/4/2019,Standard Class,David Smith,Corporate,United States,Philadelphia,Pennsylvania,East
CA-2019-127243,DS-13180,19140,FUR-CH-10002647,347.802,7,0.3,-24.843,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",11/28/2019,12/4/2019,Standard Class,David Smith,Corporate,United States,Philadelphia,Pennsylvania,East
CA-2020-161851,BP-11095,33180,OFF-BI-10004654,15.57,3,0.7,-11.937,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,4/15/2020,4/17/2020,First Class,Bart Pistole,Corporate,United States,Miami,Florida,South
CA-2018-110345,TG-21310,27604,OFF-LA-10001175,4.608,2,0.2,1.6704,Office Supplies,Labels,Avery 514,3/9/2018,3/11/2018,Second Class,Toby Gnade,Consumer,United States,Raleigh,North Carolina,South
CA-2017-107769,BT-11395,67846,TEC-PH-10001336,257.98,2,0,74.8142,Technology,Phones,Digium D40 VoIP phone,10/28/2017,11/1/2017,Standard Class,Bill Tyler,Corporate,United States,Garden City,Kansas,Central
US-2020-123862,JF-15190,90805,OFF-ST-10000760,153.78,11,0,44.5962,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,1/7/2020,1/9/2020,Second Class,Jamie Frazer,Consumer,United States,Long Beach,California,West
US-2020-123862,JF-15190,90805,OFF-ST-10002301,61.02,3,0,0.6102,Office Supplies,Storage,Tennsco Commercial Shelving,1/7/2020,1/9/2020,Second Class,Jamie Frazer,Consumer,United States,Long Beach,California,West
US-2020-123862,JF-15190,90805,OFF-SU-10004884,110.11,7,0,31.9319,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,1/7/2020,1/9/2020,Second Class,Jamie Frazer,Consumer,United States,Long Beach,California,West
US-2020-123862,JF-15190,90805,OFF-FA-10003112,7.89,1,0,3.5505,Office Supplies,Fasteners,Staples,1/7/2020,1/9/2020,Second Class,Jamie Frazer,Consumer,United States,Long Beach,California,West
CA-2020-100580,MK-17905,92037,OFF-BI-10000069,36.024,3,0.2,11.7078,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",8/13/2020,8/20/2020,Standard Class,Michael Kennedy,Corporate,United States,San Diego,California,West
US-2020-145597,GG-14650,61701,OFF-AR-10001958,54.336,4,0.2,5.4336,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,11/2/2020,11/5/2020,First Class,Greg Guthrie,Corporate,United States,Bloomington,Illinois,Central
CA-2017-132787,MC-18130,98115,OFF-ST-10001321,92.52,6,0,24.9804,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",9/19/2017,9/23/2017,Standard Class,Mike Caudle,Corporate,United States,Seattle,Washington,West
CA-2018-136224,ML-18265,28314,OFF-AR-10003504,10.272,3,0.2,1.1556,Office Supplies,Art,Newell 347,5/31/2018,5/31/2018,Same Day,Muhammed Lee,Consumer,United States,Fayetteville,North Carolina,South
CA-2019-105732,AG-10270,68104,OFF-ST-10000419,40.74,3,0,0.4074,Office Supplies,Storage,"Rogers Jumbo File, Granite",9/13/2019,9/18/2019,Standard Class,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central
CA-2019-105732,AG-10270,68104,OFF-LA-10004559,14.4,5,0,7.056,Office Supplies,Labels,Avery 49,9/13/2019,9/18/2019,Standard Class,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central
CA-2019-105732,AG-10270,68104,TEC-PH-10001644,149.95,5,0,41.986,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",9/13/2019,9/18/2019,Standard Class,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central
CA-2019-105732,AG-10270,68104,OFF-SU-10004782,16.9,2,0,5.07,Office Supplies,Supplies,"Elite 5"" Scissors",9/13/2019,9/18/2019,Standard Class,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central
CA-2019-105732,AG-10270,68104,OFF-PA-10002250,17.61,3,0,8.4528,Office Supplies,Paper,Things To Do Today Pad,9/13/2019,9/18/2019,Standard Class,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central
CA-2019-105732,AG-10270,68104,OFF-AP-10001394,378,2,0,136.08,Office Supplies,Appliances,Harmony Air Purifier,9/13/2019,9/18/2019,Standard Class,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central
CA-2019-105732,AG-10270,68104,OFF-PA-10001838,17.64,3,0,8.6436,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",9/13/2019,9/18/2019,Standard Class,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central
CA-2019-105732,AG-10270,68104,OFF-ST-10004340,373.08,6,0,100.7316,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",9/13/2019,9/18/2019,Standard Class,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central
CA-2019-105732,AG-10270,68104,FUR-FU-10003664,1336.44,14,0,387.5676,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",9/13/2019,9/18/2019,Standard Class,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central
CA-2019-105732,AG-10270,68104,TEC-PH-10004897,29.97,3,0,0.2997,Technology,Phones,Mediabridge Sport Armband iPhone 5s,9/13/2019,9/18/2019,Standard Class,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central
CA-2020-108035,TT-21070,37421,FUR-CH-10000454,390.368,2,0.2,48.796,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",11/29/2020,12/3/2020,Standard Class,Ted Trevino,Consumer,United States,Chattanooga,Tennessee,South
CA-2020-108035,TT-21070,37421,FUR-FU-10004017,101.52,5,0.2,19.035,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",11/29/2020,12/3/2020,Standard Class,Ted Trevino,Consumer,United States,Chattanooga,Tennessee,South
CA-2020-160031,LT-16765,45014,OFF-PA-10000241,74.352,3,0.2,23.235,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",12/4/2020,12/7/2020,Second Class,Larry Tron,Consumer,United States,Fairfield,Ohio,East
CA-2020-147844,DD-13570,90049,OFF-PA-10003016,15.7,5,0,7.065,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",5/2/2020,5/6/2020,Standard Class,Dorothy Dickinson,Consumer,United States,Los Angeles,California,West
CA-2020-147844,DD-13570,90049,OFF-AR-10001615,59.52,3,0,15.4752,Office Supplies,Art,Newell 34,5/2/2020,5/6/2020,Standard Class,Dorothy Dickinson,Consumer,United States,Los Angeles,California,West
CA-2020-147844,DD-13570,90049,OFF-PA-10002713,34.4,5,0,15.824,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",5/2/2020,5/6/2020,Standard Class,Dorothy Dickinson,Consumer,United States,Los Angeles,California,West
CA-2019-110975,DB-12970,10024,FUR-TA-10002958,313.176,2,0.4,-120.0508,Furniture,Tables,"Bevis Oval Conference Table, Walnut",12/25/2019,12/30/2019,Standard Class,Darren Budd,Corporate,United States,New York City,New York,East
CA-2019-110975,DB-12970,10024,FUR-CH-10003746,866.646,3,0.1,173.3292,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,12/25/2019,12/30/2019,Standard Class,Darren Budd,Corporate,United States,New York City,New York,East
CA-2017-141649,DM-12955,45014,OFF-AP-10003217,795.408,6,0.2,59.6556,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,9/30/2017,9/30/2017,Same Day,Dario Medina,Corporate,United States,Fairfield,Ohio,East
CA-2017-124807,ME-17725,60610,OFF-PA-10001526,35.856,9,0.2,12.9978,Office Supplies,Paper,Xerox 1949,7/12/2017,7/15/2017,Second Class,Max Engle,Consumer,United States,Chicago,Illinois,Central
CA-2017-124807,ME-17725,60610,TEC-AC-10002857,23.84,4,0.2,3.278,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",7/12/2017,7/15/2017,Second Class,Max Engle,Consumer,United States,Chicago,Illinois,Central
CA-2019-110009,TR-21325,98103,FUR-FU-10003039,43.13,1,0,14.6642,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",9/8/2019,9/13/2019,Standard Class,Toby Ritter,Consumer,United States,Seattle,Washington,West
CA-2019-110009,TR-21325,98103,OFF-PA-10002615,30.87,7,0,14.2002,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",9/8/2019,9/13/2019,Standard Class,Toby Ritter,Consumer,United States,Seattle,Washington,West
CA-2020-168172,SH-20395,10011,OFF-SU-10002573,70.12,4,0,21.036,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",8/6/2020,8/10/2020,Standard Class,Shahid Hopkins,Consumer,United States,New York City,New York,East
CA-2018-100146,CB-12535,93010,FUR-BO-10004015,509.9575,5,0.15,41.9965,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",5/14/2018,5/19/2018,Standard Class,Claudia Bergmann,Corporate,United States,Camarillo,California,West
CA-2018-100146,CB-12535,93010,FUR-FU-10001979,122.91,3,0,34.4148,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,5/14/2018,5/19/2018,Standard Class,Claudia Bergmann,Corporate,United States,Camarillo,California,West
CA-2018-100146,CB-12535,93010,FUR-CH-10003833,97.568,2,0.2,-6.098,Furniture,Chairs,Novimex Fabric Task Chair,5/14/2018,5/19/2018,Standard Class,Claudia Bergmann,Corporate,United States,Camarillo,California,West
CA-2018-100146,CB-12535,93010,FUR-CH-10004495,722.352,3,0.2,81.2646,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",5/14/2018,5/19/2018,Standard Class,Claudia Bergmann,Corporate,United States,Camarillo,California,West
CA-2020-152079,ML-17410,60653,OFF-LA-10001613,11.52,5,0.2,4.176,Office Supplies,Labels,Avery File Folder Labels,1/20/2020,1/21/2020,First Class,Maris LaWare,Consumer,United States,Chicago,Illinois,Central
CA-2019-129728,JG-15310,90032,FUR-FU-10003247,167.84,8,0,11.7488,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,5/30/2019,6/6/2019,Standard Class,Jason Gross,Corporate,United States,Los Angeles,California,West
CA-2017-121769,JS-15880,43615,FUR-TA-10004442,172.11,1,0.4,-94.6605,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,4/8/2017,4/12/2017,Standard Class,John Stevenson,Consumer,United States,Toledo,Ohio,East
